LSOA code,Rank,Country
E01005363,6962,England
E01005364,17356,England
E01005365,18328,England
E01005366,5169,England
E01005367,22653,England
E01005368,4218,England
E01005369,3840,England
E01005370,2083,England
E01005371,3451,England
E01005372,6964,England
E01005373,21571,England
E01005374,8791,England
E01005375,21217,England
E01005376,2624,England
E01005377,524,England
E01005378,5631,England
E01005379,1303,England
E01005380,2039,England
E01005381,1668,England
E01005382,1330,England
E01005383,2984,England
E01005386,562,England
E01005387,17160,England
E01005388,14041,England
E01005389,2597,England
E01005390,18486,England
E01005391,12323,England
E01005392,3781,England
E01005393,20733,England
E01005394,18747,England
E01005395,18161,England
E01005396,13407,England
E01005397,12856,England
E01005398,13262,England
E01005399,18121,England
E01005400,3658,England
E01005401,22557,England
E01005402,13289,England
E01005403,18386,England
E01005406,27103,England
E01005407,26952,England
E01005408,27745,England
E01005409,25072,England
E01005410,27011,England
E01005411,24294,England
E01005412,28377,England
E01005413,29371,England
E01005414,21087,England
E01005415,20180,England
E01005416,25651,England
E01005417,24694,England
E01005418,26366,England
E01005419,24510,England
E01005420,15730,England
E01005421,5546,England
E01005422,1260,England
E01005427,1346,England
E01005428,1682,England
E01005429,1564,England
E01005430,3144,England
E01005431,5428,England
E01005432,181,England
E01005433,129,England
E01005434,556,England
E01005435,4653,England
E01005436,13062,England
E01005437,6643,England
E01005438,4552,England
E01005439,11236,England
E01005440,8620,England
E01005441,4258,England
E01005442,25601,England
E01005443,24868,England
E01005444,11061,England
E01005445,6769,England
E01005446,11462,England
E01005447,2471,England
E01005448,283,England
E01005449,3689,England
E01005450,3852,England
E01005451,11338,England
E01005452,21723,England
E01005453,24733,England
E01005454,15814,England
E01005455,14395,England
E01005456,716,England
E01005459,1057,England
E01005460,4278,England
E01005461,2806,England
E01005462,5739,England
E01005463,2140,England
E01005464,1865,England
E01005465,8480,England
E01005466,424,England
E01005467,1185,England
E01005468,21545,England
E01005469,9190,England
E01005470,3716,England
E01005471,5064,England
E01005472,2709,England
E01005473,3526,England
E01005474,8895,England
E01005475,2655,England
E01005476,9217,England
E01005477,2929,England
E01005478,9260,England
E01005479,7095,England
E01005480,6853,England
E01005481,8980,England
E01005482,31,England
E01005483,205,England
E01005484,437,England
E01005485,969,England
E01005486,1654,England
E01005487,3050,England
E01005488,24714,England
E01005489,14475,England
E01005490,3122,England
E01005491,11255,England
E01005492,20100,England
E01005493,23059,England
E01005494,13056,England
E01005495,9311,England
E01005496,1596,England
E01005497,1173,England
E01005498,6809,England
E01005499,11558,England
E01005500,10089,England
E01005501,1261,England
E01005502,3276,England
E01005503,23206,England
E01005504,5138,England
E01005505,6728,England
E01005506,7983,England
E01005507,14506,England
E01005508,25558,England
E01005509,605,England
E01005510,22202,England
E01005511,11123,England
E01005512,6361,England
E01005513,990,England
E01005514,6312,England
E01005515,1932,England
E01005516,20884,England
E01005517,23639,England
E01005518,7597,England
E01005519,19238,England
E01005520,14653,England
E01005521,13747,England
E01005522,6986,England
E01005523,17603,England
E01005524,8718,England
E01005525,1843,England
E01005526,6093,England
E01005527,1006,England
E01005528,5814,England
E01005529,2096,England
E01005530,22781,England
E01005531,9782,England
E01005532,1775,England
E01005533,10220,England
E01005534,10570,England
E01005535,7848,England
E01005536,7068,England
E01005537,19320,England
E01005538,5393,England
E01005539,4202,England
E01005540,10257,England
E01005541,8897,England
E01005542,4382,England
E01005543,15218,England
E01005544,26950,England
E01005545,26465,England
E01005546,7103,England
E01005547,8542,England
E01005548,4712,England
E01005549,26312,England
E01005550,18932,England
E01005551,1287,England
E01005552,788,England
E01005553,4307,England
E01005554,8071,England
E01005555,22055,England
E01005556,16148,England
E01005557,24164,England
E01005558,11702,England
E01005559,2723,England
E01005560,16449,England
E01005561,13185,England
E01005562,10371,England
E01005563,2873,England
E01005564,1259,England
E01005565,3810,England
E01005566,5569,England
E01005567,7800,England
E01005568,159,England
E01005569,3051,England
E01005570,23854,England
E01005571,24485,England
E01005572,27413,England
E01005573,27541,England
E01005574,24755,England
E01005575,23580,England
E01005576,27564,England
E01005577,26182,England
E01005578,1000,England
E01005579,1400,England
E01005580,4138,England
E01005581,853,England
E01005583,1081,England
E01005585,2681,England
E01005586,473,England
E01005587,22683,England
E01005588,5810,England
E01005589,8561,England
E01005590,4741,England
E01005591,14714,England
E01005592,2038,England
E01005593,5737,England
E01005594,10303,England
E01005595,855,England
E01005596,16315,England
E01005597,19846,England
E01005598,25337,England
E01005599,2429,England
E01005600,4826,England
E01005601,1517,England
E01005602,1970,England
E01005603,6299,England
E01005604,8039,England
E01005605,6503,England
E01005609,3141,England
E01005610,217,England
E01005611,1198,England
E01005612,557,England
E01005613,755,England
E01005614,6421,England
E01005615,2285,England
E01005616,4374,England
E01005617,14592,England
E01005618,9015,England
E01005619,5328,England
E01005620,19614,England
E01005621,7773,England
E01005622,11417,England
E01005623,17751,England
E01005624,2574,England
E01005625,17600,England
E01005626,17499,England
E01005627,18819,England
E01005628,8800,England
E01005629,11953,England
E01005630,12775,England
E01005631,717,England
E01005632,11596,England
E01005633,4711,England
E01005634,26500,England
E01005635,13589,England
E01005636,15823,England
E01005637,10045,England
E01005638,1938,England
E01005639,966,England
E01005640,4329,England
E01005641,7693,England
E01005642,23627,England
E01005643,18110,England
E01005644,19985,England
E01005645,26489,England
E01005646,14045,England
E01005647,16282,England
E01005648,14002,England
E01005649,17249,England
E01005650,4207,England
E01005651,6046,England
E01005652,3786,England
E01005653,543,England
E01005654,4396,England
E01005655,1494,England
E01005656,2621,England
E01005657,1482,England
E01005658,177,England
E01005659,3507,England
E01005660,655,England
E01005661,4026,England
E01005662,926,England
E01005663,3383,England
E01005664,638,England
E01005665,201,England
E01005667,1087,England
E01005670,3816,England
E01005671,4636,England
E01005672,10254,England
E01005673,10762,England
E01005674,6498,England
E01005675,9000,England
E01005676,22438,England
E01005677,12922,England
E01005678,3510,England
E01005679,1536,England
E01005680,280,England
E01005681,1872,England
E01005682,93,England
E01005683,175,England
E01005686,7240,England
E01005687,11105,England
E01005688,13754,England
E01005689,1908,England
E01005690,10401,England
E01005691,20605,England
E01005692,1906,England
E01005693,17760,England
E01005694,18323,England
E01005695,26472,England
E01005696,12510,England
E01005697,23353,England
E01005698,1450,England
E01005699,19255,England
E01005700,9951,England
E01005701,22474,England
E01005702,6320,England
E01005703,819,England
E01005704,5425,England
E01005705,10437,England
E01005706,1732,England
E01005707,2119,England
E01005708,3341,England
E01005709,999,England
E01005710,8582,England
E01005711,14334,England
E01005712,7661,England
E01005713,25771,England
E01005714,3906,England
E01005715,20639,England
E01005716,30096,England
E01005717,30420,England
E01005718,8920,England
E01005719,7352,England
E01005720,5360,England
E01005721,3213,England
E01005722,2012,England
E01005723,2117,England
E01005724,11256,England
E01005725,1537,England
E01005726,7746,England
E01005727,9531,England
E01005728,12998,England
E01005729,214,England
E01005730,11673,England
E01005731,3223,England
E01005732,3385,England
E01005733,1826,England
E01005734,15416,England
E01005735,25272,England
E01005736,26398,England
E01005737,25203,England
E01005738,25020,England
E01005739,30793,England
E01005740,29446,England
E01005741,29947,England
E01005742,26329,England
E01005743,14712,England
E01005744,5036,England
E01005745,13694,England
E01005746,1224,England
E01005747,24524,England
E01005748,29413,England
E01005749,20013,England
E01005750,13526,England
E01005751,10058,England
E01005752,7794,England
E01005753,781,England
E01005754,69,England
E01005755,776,England
E01005756,90,England
E01005757,6871,England
E01005758,193,England
E01005759,12711,England
E01005760,6686,England
E01005761,7003,England
E01005762,535,England
E01005763,4403,England
E01005764,6517,England
E01005765,20681,England
E01005766,2087,England
E01005767,22791,England
E01005768,23818,England
E01005769,21356,England
E01005770,24094,England
E01005771,21247,England
E01005772,20408,England
E01005773,16090,England
E01005774,3347,England
E01005775,25845,England
E01005776,24221,England
E01005777,14157,England
E01005778,20398,England
E01005779,14836,England
E01005780,18051,England
E01005781,2613,England
E01005782,23073,England
E01005783,19772,England
E01005784,26042,England
E01005785,25497,England
E01005786,28469,England
E01005787,31427,England
E01005788,28799,England
E01005789,30424,England
E01005790,13871,England
E01005791,21589,England
E01005792,32508,England
E01005793,25474,England
E01005794,32315,England
E01005795,30443,England
E01005796,31401,England
E01005797,8240,England
E01005798,9674,England
E01005799,2053,England
E01005800,22173,England
E01005801,17661,England
E01005802,27762,England
E01005803,29449,England
E01005804,11192,England
E01005805,30554,England
E01005806,29479,England
E01005807,31567,England
E01005808,30904,England
E01005809,28746,England
E01005810,26599,England
E01005811,29765,England
E01005812,32318,England
E01005813,28059,England
E01005814,29672,England
E01005815,30885,England
E01005816,10580,England
E01005817,4991,England
